marketDate,securityType,symbol,downRom,upRom,Kurtosis,VaR,Beta
2024-10-31,Other,BITX,-1.0,1.0,1.14313,1.73014,2.90277
2024-10-31,Other,BIV,-1.0,1.0,1.10271,0.09494,0.11092
2024-10-31,CS,BIVI,-1.0,1.0,35.37809,3.14496,2.57853
2024-10-31,Other,BIZD,-1.0,1.0,5.72831,0.20193,0.49744
2024-10-31,CS,BJ,-0.38055,0.44035,5.20825,0.41125,0.45822
2024-10-31,Other,BJAN,-1.0,1.0,2.80972,0.10941,0.58816
2024-10-31,CS,BJDX,-1.0,1.0,10.74896,2.34302,0.4248
2024-10-31,Other,BJK,-1.0,1.0,0.59534,0.32752,0.97316
2024-10-31,CS,BJRI,-0.54187,0.53826,4.73222,0.64783,1.30214
2024-10-31,Other,BJUL,-1.0,1.0,2.42412,0.12492,0.67505
2024-10-31,Other,BJUN,-1.0,1.0,3.75693,0.10371,0.54389
2024-10-31,CS,BK,-0.29818,0.35737,2.23054,0.25237,0.66796
2024-10-31,Other,BKAG,-1.0,1.0,0.95032,0.09312,0.0959
2024-10-31,Other,BKCH,-1.0,1.0,0.22956,1.2208,2.98816
2024-10-31,Other,BKCI,-1.0,1.0,0.45346,0.21053,0.85308
2024-10-31,CS,BKD,-0.47017,0.67503,5.09949,0.68882,1.18979
2024-10-31,Other,BKDT,-1.0,1.0,1.68627,1.00367,1.50453
2024-10-31,CS,BKE,-0.46917,0.47492,2.08608,0.53614,1.10502
2024-10-31,Other,BKEM,-1.0,1.0,1.16327,0.23396,0.81385
2024-10-31,Other,BKF,-1.0,1.0,3.62815,0.28748,0.57181
2024-10-31,Other,BKGI,-1.0,1.0,0.90072,0.19621,0.48221
2024-10-31,CS,BKH,-0.32721,0.40611,2.25022,0.33573,0.48408
2024-10-31,CS,BKHA,-0.16561,0.22565,2.8929,0.02886,-0.01246
2024-10-31,Other,BKHAR,-1.0,1.0,3.39073,2.84588,-2.04028
2024-10-31,Other,BKHAU,-1.0,1.0,10.87557,0.42788,-0.06489
2024-10-31,Other,BKHY,-1.0,1.0,2.21397,0.07669,0.2555
2024-10-31,Other,BKIE,-1.0,1.0,0.48139,0.20271,0.8051
2024-10-31,Other,BKIV,-1.0,1.0,0.47909,0.31665,1.41002
2024-10-31,CS,BKKT,-1.0,1.0,5.93632,2.444,3.92854
2024-10-31,Other,BKKT.WS,-1.0,1.0,5.77957,3.93091,0.69974
2024-10-31,Other,BKLC,-1.0,1.0,1.17788,0.18141,0.98645
2024-10-31,Other,BKLN,-1.0,1.0,6.16502,0.05284,0.09973
2024-10-31,Other,BKMC,-1.0,1.0,0.58621,0.23428,0.99156
2024-10-31,Other,BKN,-1.0,1.0,1.45945,0.19422,0.26158
2024-10-31,CS,BKNG,-0.46895,0.40122,10.25724,0.38902,1.05417
2024-10-31,CS,BKR,-0.38316,0.41243,1.27035,0.40327,0.59286
2024-10-31,Other,BKSE,-1.0,1.0,0.98887,0.30279,1.12205
2024-10-31,CS,BKSY,-0.83751,0.8476,2.43403,1.24913,2.47598
2024-10-31,Other,BKSY.WS,-1.0,1.0,3.64489,4.01935,2.37418
2024-10-31,Other,BKT,-1.0,1.0,2.3221,0.18136,0.19351
2024-10-31,CS,BKTI,-0.60809,0.86227,2.65866,0.94392,1.19955
2024-10-31,CS,BKU,-0.43883,0.58466,1.9056,0.60589,1.29931
2024-10-31,Other,BKUI,-1.0,1.0,13.69731,0.02122,0.01455
2024-10-31,CS,BKV,-0.26728,0.33216,-0.23654,0.27507,0.50861
2024-10-31,Other,BKWO,-1.0,1.0,0.99164,0.19945,1.05691
2024-10-31,CS,BKYI,-1.05015,1.0,47.83048,2.82737,1.09367
2024-10-31,CS,BL,-0.44871,0.60816,4.49732,0.6159,1.34131
2024-10-31,CS,BLAC,-0.22387,0.263,9.02101,0.08771,-0.02284
2024-10-31,Other,BLACR,-1.0,1.0,11.96086,3.45803,-0.80353
2024-10-31,Other,BLACU,-1.0,1.0,6.1845,0.40062,-0.28902
2024-10-31,Other,BLACW,-1.0,1.0,4.33552,5.60663,1.95561
2024-10-31,CS,BLBD,-0.49986,0.74885,11.603,0.77401,1.90482
2024-10-31,CS,BLBX,-0.92623,1.15765,5.64862,1.45086,-0.08881
2024-10-31,Other,BLCN,-1.0,1.0,0.13092,0.58098,1.42868
2024-10-31,CS,BLCO,-0.43127,0.64233,7.32142,0.62847,1.11531
2024-10-31,Other,BLCR,-1.0,1.0,0.92825,0.18406,0.94405
2024-10-31,Other,BLCV,-1.0,1.0,0.84942,0.16174,0.62118
2024-10-31,CS,BLD,-0.48554,0.58106,2.76417,0.63024,1.66648
2024-10-31,CS,BLDE,-0.87075,0.98598,10.10727,1.23574,2.07266
2024-10-31,Other,BLDEW,-1.0,1.0,54.26341,4.04821,-0.44618
2024-10-31,Other,BLDG,-1.0,1.0,1.44856,0.23608,0.73751
2024-10-31,CS,BLDP,-0.53705,0.77421,1.82371,1.00772,1.85173
2024-10-31,CS,BLDR,-0.63514,0.57286,9.2128,0.7047,1.74312
2024-10-31,Other,BLE,-1.0,1.0,0.95563,0.14591,0.22705
2024-10-31,Other,BLES,-1.0,1.0,3.80547,0.21147,0.87966
2024-10-31,CS,BLEU,-0.37501,0.45236,5.3025,0.34009,-0.16276
2024-10-31,Other,BLEUR,-1.0,1.0,1.0118,4.95927,-4.17139
2024-10-31,Other,BLEUU,-1.0,1.0,-3.21849,0.19392,-1.30788
2024-10-31,Other,BLEUW,-1.0,1.0,1.79698,6.31992,-8.64665
2024-10-31,CS,BLFS,-0.50391,0.70832,0.52645,0.81693,1.89912
2024-10-31,CS,BLFY,-0.414,0.50446,0.46861,0.53947,1.05155
2024-10-31,CS,BLIN,-0.59316,0.72223,1.54846,0.85604,0.53308
2024-10-31,CS,BLK,-0.29896,0.37658,1.82608,0.28715,0.93826
2024-10-31,CS,BLKB,-0.65265,0.38786,29.01675,0.55335,0.8991
2024-10-31,Other,BLKC,-1.0,1.0,0.16002,0.54001,1.75181
2024-10-31,Other,BLLD,-1.0,1.0,2.93805,0.21229,0.56078
2024-10-31,CS,BLMN,-0.48,0.49591,0.39164,0.62791,0.80556
2024-10-31,CS,BLMZ,-1.0,1.0,18.05035,5.26082,-3.00403
2024-10-31,CS,BLND,-0.77681,1.04457,1.79447,1.31525,1.69544
2024-10-31,CS,BLNK,-0.73193,1.19871,4.26127,1.5107,3.27029
2024-10-31,Other,BLOK,-1.0,1.0,-0.01246,0.57299,1.86822
2024-10-31,Other,BLRX,-1.0,1.0,2.4995,1.42599,1.29839
2024-10-31,Other,BLTE,-1.0,1.0,5.77596,0.74129,0.79776
2024-10-31,CS,BLUE,-1.0,1.0,9.16041,1.94649,2.4265
2024-10-31,Other,BLV,-1.0,1.0,0.36258,0.18964,0.2162
2024-10-31,Other,BLW,-1.0,1.0,1.35351,0.14764,0.17062
2024-10-31,CS,BLX,-0.37734,0.45796,7.48355,0.41304,0.84707
2024-10-31,CS,BLZE,-0.79758,1.13881,33.21936,1.21633,1.56813
2024-10-31,Other,BMA,-1.0,1.0,2.83543,0.86361,1.48229
2024-10-31,Other,BMAR,-1.0,1.0,2.33758,0.11551,0.6043
2024-10-31,Other,BMAY,-1.0,1.0,3.75814,0.09953,0.52954
2024-10-31,CS,BMBL,-0.78825,0.57113,23.06809,0.89496,0.85657
2024-10-31,Other,BMDL,-1.0,1.0,1.14967,0.10265,-0.0676
2024-10-31,Other,BME,-1.0,1.0,1.91572,0.19265,0.42411
2024-10-31,CS,BMEA,-1.0,1.17708,21.9841,1.92244,1.79339
2024-10-31,Other,BMED,-1.0,1.0,0.17854,0.21543,0.73497
2024-10-31,Other,BMEZ,-1.0,1.0,0.86092,0.22577,0.6317
2024-10-31,CS,BMI,-0.38173,0.52194,24.16167,0.45937,1.15696
2024-10-31,Other,BMLpG,-1.0,1.0,1.49622,0.15337,0.10372
2024-10-31,Other,BMLpH,-1.0,1.0,4.28236,0.14421,0.14536
2024-10-31,Other,BMLpJ,-1.0,1.0,4.02652,0.14349,0.1328
2024-10-31,Other,BMLpL,-1.0,1.0,3.92724,0.14748,0.24754
2024-10-31,Other,BMN,-1.0,1.0,6.93335,0.14079,0.16684
2024-10-31,CS,BMO,-0.41691,0.35029,10.53994,0.34854,0.86475
2024-10-31,CS,BMR,-1.13005,1.0,202.0579,6.14064,0.99634
2024-10-31,CS,BMRA,-1.0,1.0,32.11294,1.86301,0.71394
2024-10-31,CS,BMRC,-0.4992,0.60148,3.43107,0.64792,0.95663
2024-10-31,CS,BMRN,-0.569,0.49308,23.84476,0.57244,0.60456
2024-10-31,CS,BMTX,-0.80347,1.0,27.95686,1.95747,0.25452
2024-10-31,Other,BMTX.WS,-1.0,1.0,147.75861,33.35008,0.58881
2024-10-31,Other,BMVP,-1.0,1.0,0.33562,0.14976,0.60333
2024-10-31,CS,BMY,-0.37382,0.49348,10.55106,0.43691,0.16562
2024-10-31,CS,BN,-0.38019,0.43233,1.37849,0.40838,1.5148
2024-10-31,CS,BNAI,-1.0,1.0,29.99751,4.11327,2.41629
2024-10-31,Other,BNAIW,-1.0,1.0,15.89398,8.67083,2.29959
2024-10-31,Other,BND,-1.0,1.0,0.95501,0.09088,0.10363
2024-10-31,Other,BNDC,-1.0,1.0,0.90232,0.0977,0.08823
2024-10-31,Other,BNDD,-1.0,1.0,1.2522,0.19639,0.02009
2024-10-31,Other,BNDI,-1.0,1.0,0.4301,0.09872,0.13881
2024-10-31,Other,BNDW,-1.0,1.0,1.95047,0.0807,0.08378
2024-10-31,Other,BNDX,-1.0,1.0,20.2876,0.08054,0.0657
2024-10-31,CS,BNED,-1.0,1.0,38.3159,4.23696,0.04924
2024-10-31,Other,BNGE,-1.0,1.0,0.40459,0.27738,1.18185
2024-10-31,CS,BNGO,-1.0,1.0,1.49295,1.48467,2.83892
2024-10-31,Other,BNH,-1.0,1.0,1.78902,0.31183,0.3437
2024-10-31,CS,BNIX,-0.24154,0.27146,8.57141,0.10502,-0.03622
2024-10-31,Other,BNIXR,-1.0,1.0,2.44004,5.1857,-1.90361
2024-10-31,Other,BNIXW,-1.0,1.0,2.28015,5.49419,-3.52856
2024-10-31,Other,BNJ,-1.0,1.0,1.42109,0.29807,0.4218
2024-10-31,CS,BNL,-0.33726,0.38859,1.75064,0.34279,0.6055
2024-10-31,Other,BNO,-1.0,1.0,0.26267,0.44378,0.15064
2024-10-31,Other,BNOV,-1.0,1.0,6.19399,0.06294,0.30474
2024-10-31,Other,BNOX,-1.0,1.0,5.17438,2.05772,0.76106
2024-10-31,Other,BNR,-1.0,1.0,6.35601,1.36488,0.80047
2024-10-31,CS,BNRG,-1.0,1.0,107.09381,2.89277,1.81195
2024-10-31,CS,BNS,-0.31477,0.35779,1.76403,0.29387,0.72748
2024-10-31,CS,BNT,-0.28368,0.40448,-0.18361,0.34521,1.37486
2024-10-31,CS,BNTC,-0.83737,1.31284,10.42838,1.44569,0.25749
2024-10-31,Other,BNTX,-1.0,1.0,11.49583,0.63521,0.67445
2024-10-31,Other,BNY,-1.0,1.0,1.39665,0.13549,0.1845
2024-10-31,CS,BNZI,-1.41042,1.0,27.37454,3.84471,1.0132
2024-10-31,Other,BNZIW,-1.0,1.0,7.78228,8.53716,-0.97725
2024-10-31,Other,BOAT,-1.0,1.0,1.25266,0.37793,0.55452
2024-10-31,CS,BOC,-0.4079,0.50523,1.838,0.52262,0.85228
2024-10-31,CS,BOCN,-0.20289,0.25421,4.58512,0.07349,-0.05803
2024-10-31,Other,BOCNU,-1.0,1.0,2.23893,0.75722,-1.66562
2024-10-31,Other,BOCNW,-1.0,1.0,2.68413,6.41313,-3.14789
2024-10-31,Other,BOCT,-1.0,1.0,4.20361,0.08175,0.39114
2024-10-31,CS,BODI,-0.62928,1.01176,8.12703,1.12849,0.9913
2024-10-31,Other,BOE,-1.0,1.0,2.58087,0.17763,0.69404
2024-10-31,CS,BOF,-1.30372,1.0,49.64399,3.59727,-0.77773
2024-10-31,CS,BOH,-0.38539,0.59309,2.91303,0.53203,0.88455
2024-10-31,Other,BOHpA,-1.0,1.0,0.31139,0.33006,0.39976
2024-10-31,Other,BOHpB,-1.0,1.0,3.51541,0.09982,0.20666
2024-10-31,Other,BOIL,-1.0,1.0,0.27616,1.71146,0.08415
2024-10-31,CS,BOKF,-0.35595,0.43659,0.95729,0.40767,0.93398
2024-10-31,CS,BOLD,-1.042,1.03721,1.53756,1.72583,2.03891
2024-10-31,CS,BOLT,-1.0,1.0,31.73098,1.03438,0.24219
2024-10-31,CS,BON,-1.00262,1.06859,4.42827,1.48211,0.76615
2024-10-31,Other,BOND,-1.0,1.0,1.45379,0.08909,0.09908
2024-10-31,CS,BOOM,-0.71147,0.67952,9.66021,0.89154,0.86713
2024-10-31,CS,BOOT,-0.73423,0.65957,9.99695,0.808,1.65355
2024-10-31,CS,BORR,-0.62333,0.58049,1.34172,0.82188,1.41181
2024-10-31,CS,BOSC,-0.41655,0.51976,3.6265,0.51649,0.10181
2024-10-31,CS,BOTJ,-0.41659,0.69798,36.0919,0.57133,0.42838
2024-10-31,Other,BOTT,-1.0,1.0,1.1973,0.4323,1.72841
2024-10-31,Other,BOTZ,-1.0,1.0,0.75778,0.33366,1.50126
2024-10-31,Other,BOUT,-1.0,1.0,0.74416,0.24935,1.0457
2024-10-31,CS,BOW,-0.40824,0.57283,0.44864,0.57812,0.41923
2024-10-31,CS,BOWL,-0.53329,0.70616,3.31675,0.84484,1.23616
2024-10-31,CS,BOWN,-0.18852,0.23102,4.01991,0.04716,0.00603
2024-10-31,Other,BOWNR,-1.0,1.0,0.89656,3.05014,-6.39096
2024-10-31,Other,BOWNU,-1.0,1.0,4.24288,0.89528,-0.5251
2024-10-31,CS,BOX,-0.40009,0.51567,11.70308,0.44755,0.64148
2024-10-31,CS,BOXL,-1.0,1.0,12.58368,1.20727,0.88227
2024-10-31,Other,BOXX,-1.0,1.0,28.04297,0.00472,-0.00107
2024-10-31,Other,BP,-1.0,1.0,3.27317,0.36791,0.41574
2024-10-31,Other,BPAY,-1.0,1.0,0.75551,0.26395,1.0318
2024-10-31,CS,BPMC,-0.4635,0.67224,4.08309,0.69463,1.44474
2024-10-31,CS,BPOP,-0.40879,0.42505,5.20669,0.42544,1.02709
2024-10-31,Other,BPOPM,-1.0,1.0,0.87521,0.17886,0.06134
2024-10-31,CS,BPRN,-0.35005,0.46775,2.50743,0.41809,0.79928
2024-10-31,CS,BPT,-0.71399,0.88716,2.75218,1.21086,0.65466
2024-10-31,CS,BPTH,-1.0,1.0,16.17046,2.12765,0.6856
2024-10-31,CS,BPYPM,-0.33965,0.42671,1.97143,0.36515,0.29396
2024-10-31,CS,BPYPN,-0.30819,0.52193,12.6423,0.39143,0.54364
2024-10-31,CS,BPYPO,-0.31836,0.47359,8.96028,0.38429,0.62837
2024-10-31,Other,BPYPP,-1.0,1.0,4.49493,0.40429,0.7077
2024-10-31,Other,BQ,-1.0,1.0,13.13734,2.35881,-0.85406
2024-10-31,CS,BR,-0.31671,0.35655,3.58055,0.28476,0.68669
2024-10-31,CS,BRAC,-0.22814,0.29026,5.01836,0.10888,-0.00495
2024-10-31,Other,BRACR,-1.0,1.0,0.2365,3.69481,0.63077
2024-10-31,Other,BRACU,-1.0,1.0,-0.30383,1.10278,1.30683
2024-10-31,CS,BRAG,-0.4756,0.89484,12.1126,0.85412,0.73616
2024-10-31,Other,BRAZ,-1.0,1.0,-0.06201,0.32968,0.75544
2024-10-31,CS,BRBR,-0.39556,0.4323,2.73979,0.42467,0.71131
2024-10-31,CS,BRBS,-0.63372,0.82245,3.48433,0.92872,1.1182
2024-10-31,CS,BRC,-0.31693,0.43614,20.91148,0.32723,0.39297
2024-10-31,CS,BRCC,-0.96698,1.04517,16.82599,1.3149,1.01568
2024-10-31,CS,BRDG,-0.57559,0.58051,4.08847,0.69923,0.89289
2024-10-31,CS,BREA,-1.0,1.0,23.31028,2.83229,1.93942
2024-10-31,Other,BRF,-1.0,1.0,0.52372,0.43562,0.97167
2024-10-31,CS,BRFH,-1.07445,1.0,21.78349,2.27478,-0.11491
2024-10-31,Other,BRFS,-1.0,1.0,4.15305,0.67765,0.89991
2024-10-31,Other,BRHY,-1.0,1.0,5.50892,0.05594,0.16597
2024-10-31,CS,BRID,-0.62071,0.748,26.01852,0.75858,0.15809
2024-10-31,CS,BRK.A,-0.27342,0.29422,0.86921,0.20868,0.45804
2024-10-31,CS,BRK.B,-0.26894,0.29842,1.16476,0.19975,0.46593
2024-10-31,CS,BRKH,-0.20106,0.26752,5.34887,0.09572,-0.00206
2024-10-31,Other,BRKHU,-1.0,1.0,1.77507,1.39348,-0.79846
2024-10-31,Other,BRKHW,-1.0,1.0,83.97249,7.94125,-1.43309
2024-10-31,CS,BRKL,-0.45533,0.52759,4.74306,0.53498,1.06746
2024-10-31,CS,BRKR,-0.48124,0.52948,4.03114,0.58523,1.13718
2024-10-31,Other,BRLN,-1.0,1.0,3.20764,0.05477,0.08334
2024-10-31,CS,BRLS,-1.23631,1.0,39.54754,2.21345,0.8339
2024-10-31,Other,BRLSW,-1.0,1.0,10.73797,3.1572,2.0945
2024-10-31,CS,BRLT,-0.67795,0.74661,2.23175,1.04164,1.03171
2024-10-31,CS,BRN,-0.45671,0.63647,2.74748,0.70548,0.26868
2024-10-31,Other,BRNS,-1.0,1.0,8.98517,1.41014,0.1551
2024-10-31,Other,BRNY,-1.0,1.0,1.30665,0.20891,1.03133
2024-10-31,CS,BRO,-0.32119,0.36469,3.77586,0.27576,0.44882
2024-10-31,CS,BROG,-1.00985,1.34844,3.38252,1.70278,-0.56133
2024-10-31,Other,BROGW,-1.0,1.0,44.98068,13.30326,-1.23912
2024-10-31,CS,BROS,-0.65365,0.61474,8.82103,0.75384,0.98295
2024-10-31,Other,BRRR,-1.0,1.0,1.35883,0.86788,1.67131
2024-10-31,CS,BRSP,-0.43761,0.68272,17.0784,0.63916,1.14312
2024-10-31,CS,BRT,-0.3758,0.46271,0.62243,0.49272,0.93317
2024-10-31,Other,BRTR,-1.0,1.0,1.10852,0.08597,0.06859
2024-10-31,CS,BRTX,-1.21864,1.0,23.09775,1.78245,1.30802
2024-10-31,Other,BRW,-1.0,1.0,0.48702,0.19286,0.22504
2024-10-31,CS,BRX,-0.32322,0.41398,4.18378,0.33297,0.6203
2024-10-31,CS,BRY,-0.47397,0.42503,0.55891,0.56527,0.79492
2024-10-31,CS,BRZE,-0.68485,0.52046,8.47257,0.76548,2.03626
2024-10-31,Other,BRZU,-1.0,1.0,0.09771,0.67285,1.42388
2024-10-31,Other,BSAC,-1.0,1.0,0.79773,0.41016,0.88488
2024-10-31,CS,BSBK,-0.4299,0.55169,2.64584,0.55029,0.26254
2024-10-31,Other,BSBR,-1.0,1.0,0.06283,0.45319,0.64638
2024-10-31,Other,BSCO,-1.0,1.0,9.14428,0.01847,-0.00077
2024-10-31,Other,BSCP,-1.0,1.0,5.31394,0.02582,0.01591
2024-10-31,Other,BSCQ,-1.0,1.0,2.23737,0.03767,0.03194
2024-10-31,Other,BSCR,-1.0,1.0,2.02309,0.05312,0.05508
2024-10-31,Other,BSCS,-1.0,1.0,1.82048,0.06297,0.07087
2024-10-31,Other,BSCT,-1.0,1.0,1.55027,0.07585,0.08927
2024-10-31,Other,BSCU,-1.0,1.0,0.86647,0.08965,0.12185
2024-10-31,Other,BSCV,-1.0,1.0,0.93254,0.09438,0.13297
2024-10-31,Other,BSCW,-1.0,1.0,0.68625,0.10328,0.15483
2024-10-31,Other,BSCX,-1.0,1.0,1.38746,0.11046,0.15103
2024-10-31,Other,BSCY,-1.0,1.0,0.61986,0.09516,0.01569
2024-10-31,Other,BSEP,-1.0,1.0,2.54906,0.11036,0.57888
2024-10-31,CS,BSET,-0.41405,0.4903,1.82337,0.52253,0.45281
2024-10-31,CS,BSFC,-1.0,1.0,41.69554,3.11254,0.21021
2024-10-31,CS,BSGM,-1.0,1.0,10.99529,3.66144,-0.49334
2024-10-31,CS,BSIG,-0.40911,0.47829,2.43006,0.44681,1.06788
2024-10-31,CS,BSII,-0.15866,0.21046,0.15275,0.02937,-0.01909
2024-10-31,Other,BSIIU,-1.0,1.0,0.46314,0.02309,0.00842
2024-10-31,Other,BSIIW,-1.0,1.0,2.47873,2.23546,-6.80287
2024-10-31,Other,BSJO,-1.0,1.0,5.93754,0.03462,0.02817
2024-10-31,Other,BSJP,-1.0,1.0,5.60846,0.04563,0.08612
2024-10-31,Other,BSJQ,-1.0,1.0,1.49719,0.05671,0.14365
2024-10-31,Other,BSJR,-1.0,1.0,2.02072,0.06858,0.19184
2024-10-31,Other,BSJS,-1.0,1.0,0.47698,0.08344,0.22447
2024-10-31,Other,BSJT,-1.0,1.0,0.79975,0.0927,0.24812
2024-10-31,Other,BSJU,-1.0,1.0,1.94186,0.09057,0.27042
2024-10-31,Other,BSJV,-1.0,1.0,2.40054,0.10431,0.2856
2024-10-31,Other,BSJW,-1.0,1.0,1.59669,0.06992,0.15664
2024-10-31,Other,BSL,-1.0,1.0,1.79071,0.12565,0.18934
2024-10-31,CS,BSLK,-1.0,1.0,0.02946,2.95237,0.72765
2024-10-31,Other,BSLKW,-1.0,1.0,4.78912,10.46858,-7.16333
2024-10-31,CS,BSM,-0.3432,0.33429,1.60865,0.32668,0.36332
2024-10-31,Other,BSMC,-1.0,1.0,0.85845,0.21197,0.74784
2024-10-31,Other,BSMO,-1.0,1.0,1.07529,0.02853,0.00184
2024-10-31,Other,BSMP,-1.0,1.0,1.44169,0.03478,0.01017
2024-10-31,Other,BSMQ,-1.0,1.0,1.1666,0.03551,0.02713
2024-10-31,Other,BSMR,-1.0,1.0,1.11622,0.04487,0.027
2024-10-31,Other,BSMS,-1.0,1.0,0.83035,0.05082,0.03197
2024-10-31,Other,BSMT,-1.0,1.0,1.86876,0.06266,0.04962
2024-10-31,Other,BSMU,-1.0,1.0,1.35862,0.06798,0.03797
2024-10-31,Other,BSMV,-1.0,1.0,0.72013,0.07881,0.05043
2024-10-31,Other,BSMW,-1.0,1.0,1.36654,0.07591,0.0194
2024-10-31,Other,BSMY,-1.0,1.0,1.57705,0.08051,-0.00119
2024-10-31,Other,BSR,-1.0,1.0,1.33137,0.15577,0.74467
2024-10-31,CS,BSRR,-0.43596,0.58428,1.39539,0.59927,0.9676
2024-10-31,Other,BSSX,-1.0,1.0,31.87811,0.173,0.06617
2024-10-31,Other,BST,-1.0,1.0,1.43505,0.28347,1.08147
2024-10-31,Other,BSTP,-1.0,1.0,2.28333,0.11837,0.63968
2024-10-31,Other,BSTZ,-1.0,1.0,0.45839,0.31236,1.25602
2024-10-31,Other,BSV,-1.0,1.0,2.29353,0.04148,0.03888
2024-10-31,CS,BSVN,-0.37185,0.60968,2.51542,0.54495,0.84815
2024-10-31,Other,BSVO,-1.0,1.0,1.50908,0.34416,1.0801
2024-10-31,CS,BSX,-0.29438,0.35914,4.4994,0.24305,0.47117
2024-10-31,CS,BSY,-0.43307,0.46298,2.36761,0.49176,1.34251
2024-10-31,Other,BTA,-1.0,1.0,2.84041,0.1833,0.17421
2024-10-31,CS,BTAI,-1.0,1.0,11.07716,1.74715,0.89206
2024-10-31,Other,BTAL,-1.0,1.0,3.91371,0.29418,-0.79713
2024-10-31,CS,BTBD,-0.93257,1.33971,5.71053,1.67536,0.28298
2024-10-31,Other,BTBDW,-1.0,1.0,2.55402,4.92826,-4.78989
2024-10-31,CS,BTBT,-0.86301,1.32657,4.11925,1.72152,3.47978
2024-10-31,Other,BTC,-1.0,1.0,3.39949,0.8852,2.38408
2024-10-31,Other,BTCI,-1.0,1.0,-1.17389,0.63045,2.61859
2024-10-31,Other,BTCL,-1.0,1.0,2.88119,1.76105,4.00575
2024-10-31,Other,BTCM,-1.0,1.0,5.53114,1.63086,2.68896
2024-10-31,Other,BTCO,-1.0,1.0,1.31944,0.86708,1.67381
2024-10-31,CS,BTCS,-0.92418,1.44965,13.48719,1.62643,1.62553
2024-10-31,CS,BTCT,-0.80654,1.078,2.66831,1.44415,0.81804
2024-10-31,Other,BTCTW,-1.0,1.0,5.21502,6.28845,2.67226
2024-10-31,Other,BTCW,-1.0,1.0,1.36876,0.87333,1.67465
2024-10-31,Other,BTCZ,-1.0,1.0,3.04183,1.92717,-3.9759
2024-10-31,CS,BTDR,-1.05211,1.0,1.69691,1.98494,3.15586
2024-10-31,CS,BTE,-0.53799,0.50492,0.53962,0.72145,0.89386
2024-10-31,Other,BTF,-1.0,1.0,2.15815,0.9093,1.77557
2024-10-31,Other,BTFX,-1.0,1.0,1.52711,1.80596,3.55462
2024-10-31,CS,BTG,-0.50306,0.54602,3.12832,0.6842,1.00926
2024-10-31,Other,BTGD,-1.0,1.0,-1.55796,0.74641,3.42434
2024-10-31,Other,BTI,-1.0,1.0,11.78476,0.31564,0.31084
2024-10-31,CS,BTM,-0.9798,1.01933,3.21717,1.43288,0.88559
2024-10-31,CS,BTMD,-0.83398,0.83535,7.42322,1.06629,1.02097
2024-10-31,Other,BTMWW,-1.0,1.0,3.10603,3.1499,-0.43624
2024-10-31,Other,BTO,-1.0,1.0,1.44193,0.3903,0.86473
2024-10-31,CS,BTOC,-0.90744,1.0,16.60737,1.81618,1.15062
2024-10-31,CS,BTOG,-1.0,1.0,8.67963,2.63981,1.26762
2024-10-31,Other,BTOP,-1.0,1.0,2.18431,0.87652,1.62402
2024-10-31,Other,BTR,-1.0,1.0,2.00513,0.15009,0.63262
2024-10-31,Other,BTRN,-1.0,1.0,11.40395,0.65066,1.30823
2024-10-31,CS,BTSG,-0.50989,0.53149,1.4057,0.61169,0.64221
2024-10-31,Other,BTSGU,-1.0,1.0,2.47444,0.51457,0.38223
2024-10-31,Other,BTT,-1.0,1.0,0.74632,0.10718,0.1406
2024-10-31,CS,BTTR,-1.35409,1.0,18.2611,2.58717,2.77002
2024-10-31,CS,BTU,-0.41738,0.51906,2.11085,0.53699,0.66513
2024-10-31,Other,BTZ,-1.0,1.0,1.59401,0.16554,0.26717
2024-10-31,Other,BUCK,-1.0,1.0,2.23622,0.07384,-0.0059
2024-10-31,Other,BUD,-1.0,1.0,2.99958,0.34123,0.51572
2024-10-31,Other,BUFB,-1.0,1.0,2.30837,0.10708,0.55748
2024-10-31,Other,BUFC,-1.0,1.0,2.54166,0.05633,0.26388
2024-10-31,Other,BUFD,-1.0,1.0,2.68275,0.08046,0.40177
2024-10-31,Other,BUFF,-1.0,1.0,2.96795,0.07485,0.37624
2024-10-31,Other,BUFG,-1.0,1.0,2.14376,0.1185,0.60823
2024-10-31,Other,BUFP,-1.0,1.0,3.50692,0.10032,0.47408
2024-10-31,Other,BUFQ,-1.0,1.0,2.21196,0.13031,0.64102
2024-10-31,Other,BUFR,-1.0,1.0,3.43564,0.09416,0.50487
2024-10-31,Other,BUFS,-1.0,1.0,1.13433,0.16599,0.5801
2024-10-31,Other,BUFT,-1.0,1.0,7.38026,0.05482,0.22582
2024-10-31,Other,BUFY,-1.0,1.0,-0.08339,0.14384,0.4454
2024-10-31,Other,BUFZ,-1.0,1.0,4.71084,0.07031,0.36118
2024-10-31,Other,BUG,-1.0,1.0,2.27308,0.3304,1.14674
2024-10-31,Other,BUI,-1.0,1.0,0.42223,0.20742,0.41994
2024-10-31,CS,BUJA,-0.24262,0.29053,14.51422,0.11435,-0.09495
2024-10-31,Other,BUJAR,-1.0,1.0,3.15319,4.48488,-0.68492
2024-10-31,Other,BUJAU,-1.0,1.0,2.92562,0.8099,-1.03151
2024-10-31,Other,BUJAW,-1.0,1.0,2.55792,8.10285,-14.56501
2024-10-31,Other,BUL,-1.0,1.0,0.06681,0.26122,1.09526
2024-10-31,Other,BULD,-1.0,1.0,0.86663,0.37743,1.55324
